image_name,centers_of_detected_circles,sensitivity,x_displacement,y_displacement,num_centers
Img_093_20200829_120100.jpg,"[[ 824.63291139  594.65189873   74.83314774]
 [1023.28461538  592.76153846   74.83314774]
 [ 820.35087719  397.87134503   74.83314774]
 [1019.7124183   395.85620915   74.83314774]]",0.99,0.905259778716463,3.4697374904054303,4
Img_093_20200829_130100.jpg,"[[ 824.0797546   594.74233129   74.83314774]
 [1022.125       592.3375       74.83314774]
 [ 819.13888889  397.39444444   74.83314774]
 [1018.6         394.95         74.83314774]]",0.99,0.7737229140614059,3.41632894023616,4
Img_093_20200829_140100.jpg,"[[ 824.12977099  594.79389313   74.83314774]
 [1021.58536585  592.44715447   74.83314774]
 [ 819.46206897  397.57931034   74.83314774]
 [1018.23893805  395.7699115    74.83314774]]",0.99,0.757293328991379,3.4545383959108595,4
Img_093_20200829_150100.jpg,"[[ 824.24647887  594.42253521   74.83314774]
 [1021.88636364  592.61363636   74.83314774]
 [ 819.51234568  397.11728395   74.83314774]
 [1018.74452555  395.0729927    74.83314774]]",0.99,0.7883783515393721,3.4095313399169505,4
Img_093_20200829_160100.jpg,"[[ 824.25899281  594.77697842   74.83314774]
 [1022.85344828  593.00862069   74.83314774]
 [ 819.09929078  396.77304965   74.83314774]
 [1018.73148148  395.73148148   74.83314774]]",0.99,0.806596068403447,3.4437609575404196,4
Img_093_20200829_170100.jpg,"[[ 824.21428571  595.01948052   74.83314774]
 [1022.17142857  592.62142857   74.83314774]
 [ 819.2875817   397.48366013   74.83314774]
 [1018.8220339   395.51694915   74.83314774]]",0.99,0.792022427665462,3.45572544321758,4
Img_093_20200829_180100.jpg,"[[ 823.84782609  594.54347826   74.83314774]
 [1021.93984962  592.35338346   74.83314774]
 [ 818.8253012   397.3373494    74.83314774]
 [1018.60606061  395.56060606   74.83314774]]",0.99,0.750307830285141,3.42859666473172,4
Img_093_20200829_190100.jpg,"[[ 822.95862069  594.06206897   74.83314774]
 [1022.64347826  592.84347826   74.83314774]
 [1017.30708661  395.36220472   74.83314774]
 [ 818.06766917  397.45864662   74.83314774]]",0.99,0.757893449179772,3.43026716440807,4
Img_093_20200829_200100.jpg,"[[ 823.55704698  593.99328859   74.83314774]
 [1022.16296296  592.37037037   74.83314774]
 [ 818.64900662  397.64238411   74.83314774]
 [1018.30136986  394.69178082   74.83314774]]",0.99,0.73207982853414,3.3931746658217996,4
Img_093_20200829_210100.jpg,"[[ 822.328125    592.2734375    74.83314774]
 [1021.48760331  591.14049587   74.83314774]
 [ 817.9047619   397.1031746    74.83314774]
 [1016.56701031  394.74226804   74.83314774]]",0.99,0.5891826967116031,3.2826096131203903,4
Img_093_20200829_220100.jpg,"[[ 822.08695652  592.45652174   74.83314774]
 [1021.2238806   591.38059701   74.83314774]
 [ 817.1496063   396.44094488   74.83314774]
 [1014.18644068  393.11864407   74.83314774]]",0.99,0.47103027568801203,3.22439861909078,4
Img_093_20200829_230100.jpg,"[[ 821.80769231  592.89230769   74.83314774]
 [1019.62295082  590.52459016   74.83314774]
 [ 817.16666667  396.08333333   74.83314774]
 [1015.66666667  392.58730159   74.83314774]]",0.99,0.457614164371877,3.18237910513923,4
Img_093_20200830_000100.jpg,"[[ 821.32624113  591.72340426   74.83314774]
 [1019.42857143  589.70634921   74.83314774]
 [ 817.39490446  395.28025478   74.83314774]
 [1015.19285714  393.01428571   74.83314774]]",0.99,0.427355493518734,3.1050537892321497,4
Img_093_20200830_010100.jpg,"[[ 821.6640625   591.0078125    74.83314774]
 [1018.67826087  590.02608696   74.83314774]
 [ 816.99295775  395.24647887   74.83314774]
 [1015.36206897  392.9137931    74.83314774]]",0.99,0.40640721734803603,3.08796828526448,4
Img_093_20200830_020100.jpg,"[[ 821.05405405  590.41441441   74.83314774]
 [1017.76923077  588.77884615   74.83314774]
 [ 816.70072993  394.56934307   74.83314774]
 [1015.1047619   391.97142857   74.83314774]]",0.99,0.33813436092429305,2.9761880842398596,4
Img_093_20200830_030100.jpg,"[[ 820.42857143  589.86507937   74.83314774]
 [1018.08256881  588.4587156    74.83314774]
 [ 815.80666667  393.9          74.83314774]
 [1014.54        391.74666667   74.83314774]]",0.99,0.2800491920806,2.9193602342522595,4
Img_093_20200830_040100.jpg,"[[ 820.64347826  589.1826087    74.83314774]
 [1017.98958333  587.61458333   74.83314774]
 [ 816.1557377   394.16393443   74.83314774]
 [1014.97169811  390.68867925   74.83314774]]",0.99,0.308493818299659,2.84307277111259,4
Img_093_20200830_050100.jpg,"[[ 820.82727273  589.17272727   74.83314774]
 [1018.02380952  586.95238095   74.83314774]
 [ 815.86607143  393.83928571   74.83314774]
 [1014.72839506  391.17283951   74.83314774]]",0.99,0.298208297447717,2.8261528578819197,4
Img_093_20200830_060100.jpg,"[[ 821.17241379  588.63793103   74.83314774]
 [1017.69444444  587.15740741   74.83314774]
 [ 815.90625     393.125        74.83314774]
 [1014.41284404  389.98165138   74.83314774]]",0.99,0.28944457429444803,2.75352001468521,4
Img_093_20200830_070100.jpg,"[[ 820.87096774  588.5          74.83314774]
 [1017.70992366  586.45801527   74.83314774]
 [ 816.48888889  392.61481481   74.83314774]
 [1015.15625     389.5859375    74.83314774]]",0.99,0.32243929635945195,2.6960726983330603,4
Img_093_20200830_080100.jpg,"[[1018.07563025  586.30252101   74.83314774]
 [ 821.33333333  588.21904762   74.83314774]
 [ 816.63934426  392.07377049   74.83314774]
 [1014.96039604  390.01980198   74.83314774]]",0.99,0.348015846950723,2.67746047336733,4
Img_093_20200830_090100.jpg,"[[ 821.25663717  588.51327434   74.83314774]
 [1017.8907563   586.77310924   74.83314774]
 [ 816.6328125   392.546875     74.83314774]
 [1014.9245283   390.04716981   74.83314774]]",0.99,0.33848342607165394,2.71917864160451,4
Img_093_20200830_100100.jpg,"[[ 821.66666667  588.48717949   74.83314774]
 [1018.11214953  586.69158879   74.83314774]
 [ 817.06666667  392.375        74.83314774]
 [1015.94392523  390.54205607   74.83314774]]",0.99,0.40609674782739796,2.7248203977720697,4
Img_093_20200830_110100.jpg,"[[ 822.08403361  588.6302521    74.83314774]
 [1019.52727273  587.31818182   74.83314774]
 [ 818.02173913  393.06521739   74.83314774]
 [1016.29310345  390.3362069    74.83314774]]",0.99,0.508253254822893,2.7640807892697503,4
Img_093_20200830_120100.jpg,"[[ 824.27516779  591.05369128   74.83314774]
 [1022.21641791  589.25373134   74.83314774]
 [ 819.2972973   393.97972973   74.83314774]
 [1018.06918239  392.45283019   74.83314774]]",0.99,0.767803283188073,3.00092386520081,4
Img_093_20200830_130100.jpg,"[[ 825.55782313  592.98639456   74.83314774]
 [1023.9057971   591.1884058    74.83314774]
 [ 820.9197861   396.31016043   74.83314774]
 [1021.06547619  393.97619048   74.83314774]]",0.99,1.0156935827600602,3.24920448373083,4
Img_093_20200830_140100.jpg,"[[ 826.42307692  595.51923077   74.83314774]
 [1024.90384615  593.68589744   74.83314774]
 [ 821.98404255  397.30851064   74.83314774]
 [1021.86458333  395.875        74.83314774]]",0.99,1.1391110532595,3.5065896536603702,4
Img_093_20200830_150100.jpg,"[[ 828.07361963  597.66871166   74.83314774]
 [1027.20231214  595.79190751   74.83314774]
 [ 824.08866995  399.63546798   74.83314774]
 [1024.2955665   397.46305419   74.83314774]]",0.99,1.41650864800035,3.7690170351239596,4
Img_093_20200830_160100.jpg,"[[ 828.54245283  598.83018868   74.83314774]
 [1028.60204082  597.44897959   74.83314774]
 [ 824.32735426  400.79372197   74.83314774]
 [1024.96728972  398.27570093   74.83314774]]",0.99,1.5078907801431298,3.9241439671364504,4
Img_093_20200830_170100.jpg,"[[ 829.46396396  600.91891892   74.83314774]
 [1028.80392157  598.87745098   74.83314774]
 [ 824.72566372  402.69469027   74.83314774]
 [1025.11814346  399.91139241   74.83314774]]",0.99,1.56435314211728,4.15400452373692,4
Img_093_20200830_180100.jpg,"[[ 829.65898618  601.67741935   74.83314774]
 [1029.49753695  599.26108374   74.83314774]
 [ 825.2212766   403.32765957   74.83314774]
 [1026.22564103  400.29230769   74.83314774]]",0.99,1.6454528480719,4.2232141062842405,4
Img_093_20200830_190100.jpg,"[[ 830.21658986  600.38248848   74.83314774]
 [1030.81818182  598.00505051   74.83314774]
 [ 826.03524229  402.04845815   74.83314774]
 [1027.58823529  399.97058824   74.83314774]]",0.99,1.7756556467556799,4.08448700787889,4
Img_093_20200830_200100.jpg,"[[ 829.0974359   600.14358974   74.83314774]
 [1029.89371981  598.18357488   74.83314774]
 [ 824.88481675  401.44502618   74.83314774]
 [1025.92139738  399.3930131    74.83314774]]",0.99,1.6177602103746498,4.046976478146029,4
Img_093_20200830_210100.jpg,"[[ 828.50568182  598.24431818   74.83314774]
 [1027.74285714  596.80571429   74.83314774]
 [ 823.42929293  401.77272727   74.83314774]
 [1024.625       398.17708333   74.83314774]]",0.99,1.43829313976177,3.9137428007033197,4
Img_093_20200830_220100.jpg,"[[ 828.05263158  596.78289474   74.83314774]
 [1026.60869565  594.94202899   74.83314774]
 [ 823.1971831   399.26760563   74.83314774]
 [1024.21714286  397.22285714   74.83314774]]",0.99,1.3643050109108898,3.69297913575655,4
Img_093_20200830_230100.jpg,"[[ 827.31782946  595.64341085   74.83314774]
 [1026.25        593.95192308   74.83314774]
 [ 821.53409091  399.64772727   74.83314774]
 [1020.31343284  395.08955224   74.83314774]]",0.99,1.14759306177085,3.56996193873191,4
Img_093_20200831_000100.jpg,"[[ 827.23577236  594.36585366   74.83314774]
 [1025.63309353  592.69064748   74.83314774]
 [ 822.65151515  398.61363636   74.83314774]
 [1021.04        395.32         74.83314774]]",0.99,1.18399255466379,3.45953779299537,4
Img_093_20200831_010100.jpg,"[[ 827.16666667  593.58333333   74.83314774]
 [1025.59663866  591.2605042    74.83314774]
 [ 820.87068966  396.39655172   74.83314774]
 [1019.76470588  393.64705882   74.83314774]]",0.99,1.0796649927145199,3.26184085418358,4
Img_093_20200831_020100.jpg,"[[1024.4516129   590.44516129   74.83314774]
 [ 825.8125      592.16666667   74.83314774]
 [ 820.89655172  395.55747126   74.83314774]
 [1019.63905325  392.95857988   74.83314774]]",0.99,0.99416516856067,3.14043150495408,4
Img_093_20200831_030100.jpg,"[[ 825.7721519   591.51265823   74.83314774]
 [1023.52866242  589.21656051   74.83314774]
 [1018.85625     392.20625      74.83314774]
 [ 821.44370861  395.09933775   74.83314774]]",0.99,1.0360392158916198,3.04194703645307,4
Img_093_20200831_040100.jpg,"[[ 824.92753623  590.3115942    74.83314774]
 [1023.10852713  588.74418605   74.83314774]
 [ 820.5170068   394.76190476   74.83314774]
 [1018.45967742  391.48387097   74.83314774]]",0.99,0.869782886926771,2.95205195911809,4
Img_093_20200831_050100.jpg,"[[ 825.          589.90666667   74.83314774]
 [1022.15789474  588.55639098   74.83314774]
 [ 820.35483871  394.35483871   74.83314774]
 [1018.79878049  390.98170732   74.83314774]]",0.99,0.8465783520874108,2.90350958145217,4
Img_093_20200831_060100.jpg,"[[ 824.96376812  589.28985507   74.83314774]
 [1022.7443609   587.81954887   74.83314774]
 [ 820.24137931  393.09655172   74.83314774]
 [1019.85294118  390.72058824   74.83314774]]",0.99,0.893779552440531,2.8085171104337503,4
Img_093_20200831_070100.jpg,"[[ 824.46153846  589.31468531   74.83314774]
 [1022.0703125   587.5          74.83314774]
 [ 819.9375      393.10416667   74.83314774]
 [1018.39130435  390.89130435   74.83314774]]",0.99,0.7986536939697191,2.8063434016049396,4
Img_093_20200831_080100.jpg,"[[ 824.25        589.02272727   74.83314774]
 [1022.07874016  587.14173228   74.83314774]
 [ 820.          393.           74.83314774]
 [1019.12        391.           74.83314774]]",0.99,0.817266729984468,2.7847868444516,4
Img_093_20200831_090100.jpg,"[[ 824.27272727  589.1048951    74.83314774]
 [1021.82882883  587.58558559   74.83314774]
 [ 820.22058824  393.36764706   74.83314774]
 [1019.          391.18320611   74.83314774]]",0.99,0.813615571278792,2.82011435066826,4
Img_093_20200831_100100.jpg,"[[ 824.45394737  589.11184211   74.83314774]
 [1021.97986577  587.7852349    74.83314774]
 [ 820.10559006  392.86335404   74.83314774]
 [1018.96385542  391.80722892   74.83314774]]",0.99,0.819776832860423,2.8304117555870802,4
Img_093_20200831_110100.jpg,"[[ 825.07352941  590.47058824   74.83314774]
 [1023.40677966  588.34745763   74.83314774]
 [ 820.12781955  393.15037594   74.83314774]
 [1019.14685315  391.74825175   74.83314774]]",0.99,0.8932645103816229,2.8996681524025,4
Img_093_20200831_120100.jpg,"[[ 824.64150943  590.77358491   74.83314774]
 [1023.43181818  590.04545455   74.83314774]
 [ 820.36144578  395.02409639   74.83314774]
 [1019.79532164  392.52046784   74.83314774]]",0.99,0.909751238809644,3.05145112739622,4
Img_093_20200831_130100.jpg,"[[ 825.74324324  592.18918919   74.83314774]
 [1024.2         590.70344828   74.83314774]
 [ 821.05780347  395.78034682   74.83314774]
 [1021.02531646  394.06329114   74.83314774]]",0.99,1.03412228053979,3.1920589309153096,4
Img_093_20200831_140100.jpg,"[[ 826.02547771  594.47133758   74.83314774]
 [1025.04705882  592.99411765   74.83314774]
 [ 821.76585366  397.24390244   74.83314774]
 [1021.48618785  395.06629834   74.83314774]]",0.99,1.11065454803239,3.42150538366775,4
Img_093_20200831_150100.jpg,"[[1026.8021978   595.33516484   74.83314774]
 [ 827.56284153  596.72677596   74.83314774]
 [ 822.65638767  398.95594714   74.83314774]
 [1023.3047619   396.88571429   74.83314774]]",0.99,1.3075587289608401,3.6839151872439198,4
Img_093_20200831_160100.jpg,"[[ 827.69035533  597.64974619   74.83314774]
 [1027.46330275  596.11009174   74.83314774]
 [ 823.49773756  400.05429864   74.83314774]
 [1023.90789474  397.76315789   74.83314774]]",0.99,1.3809780585973002,3.80282027141145,4
Img_093_20200831_170100.jpg,"[[ 827.38388626  598.07582938   74.83314774]
 [1026.38461538  596.70192308   74.83314774]
 [ 822.86454183  400.31474104   74.83314774]
 [1023.30645161  397.56854839   74.83314774]]",0.99,1.29634270975471,3.84017759728526,4
Img_093_20200831_180100.jpg,"[[ 827.42613636  598.67045455   74.83314774]
 [1026.55392157  596.3872549    74.83314774]
 [ 822.28017241  400.00862069   74.83314774]
 [1023.36792453  397.22169811   74.83314774]]",0.99,1.2858464287329698,3.8283877486762203,4
Img_093_20200831_190100.jpg,"[[ 826.73837209  598.20348837   74.83314774]
 [1026.74418605  596.57674419   74.83314774]
 [ 822.54166667  400.60648148   74.83314774]
 [1023.4195122   398.28292683   74.83314774]]",0.99,1.28023766642061,3.87321968289321,4
Img_093_20200831_200100.jpg,"[[ 826.92941176  598.01176471   74.83314774]
 [1025.82183908  596.66666667   74.83314774]
 [ 821.90625     400.453125     74.83314774]
 [1022.34170854  398.11557789   74.83314774]]",0.99,1.20120877732879,3.86081516243111,4
Img_093_20200831_210100.jpg,"[[ 826.39153439  597.64021164   74.83314774]
 [1026.41208791  596.87912088   74.83314774]
 [1021.41578947  397.82631579   74.83314774]
 [ 821.31147541  400.04371585   74.83314774]]",0.99,1.2347490571784299,3.83670350890703,4
Img_093_20200831_220100.jpg,"[[ 826.46039604  597.90594059   74.83314774]
 [1024.47619048  595.86243386   74.83314774]
 [ 820.52995392  399.46543779   74.83314774]
 [1021.86363636  397.65         74.83314774]]",0.99,1.0813064551773501,3.7858023648171497,4
Img_093_20200831_230100.jpg,"[[ 825.375       597.03409091   74.83314774]
 [1025.0989011   595.7032967    74.83314774]
 [ 819.92349727  398.94535519   74.83314774]
 [1020.56937799  397.26794258   74.83314774]]",0.99,1.0041343396891098,3.7237379245279802,4
Img_093_20200901_000100.jpg,"[[ 824.26027397  596.28082192   74.83314774]
 [1023.53378378  595.00675676   74.83314774]
 [ 820.30405405  398.36486486   74.83314774]
 [1019.32432432  397.38738739   74.83314774]]",0.99,0.889051431021164,3.66321610444785,4
Img_093_20200901_010100.jpg,"[[ 824.43037975  595.49367089   74.83314774]
 [1023.32374101  593.78417266   74.83314774]
 [ 819.82978723  398.70921986   74.83314774]
 [1019.35862069  396.05517241   74.83314774]]",0.99,0.872283743471488,3.56551211220667,4
Img_093_20200901_020100.jpg,"[[ 823.3649635   594.5620438    74.83314774]
 [1022.65151515  592.86363636   74.83314774]
 [ 819.19178082  397.33561644   74.83314774]
 [1018.54135338  394.77443609   74.83314774]]",0.99,0.7673275238186992,3.4201978219440603,4
Img_093_20200901_030100.jpg,"[[ 823.17391304  592.9057971    74.83314774]
 [1022.6124031   591.49612403   74.83314774]
 [1015.76315789  394.19736842   74.83314774]
 [ 818.45528455  397.41463415   74.83314774]]",0.99,0.725126656920827,3.3087649871495497,4
Img_093_20200901_040100.jpg,"[[ 823.15492958  592.47183099   74.83314774]
 [1021.55625     590.84375      74.83314774]
 [ 819.06382979  395.97340426   74.83314774]
 [1018.52866242  394.24840764   74.83314774]]",0.99,0.7188397039297192,3.22429079106757,4
Img_093_20200901_050100.jpg,"[[ 822.9         591.30666667   74.83314774]
 [1020.87121212  590.26515152   74.83314774]
 [ 818.67701863  395.64596273   74.83314774]
 [1017.69503546  393.24113475   74.83314774]]",0.99,0.648054096071274,3.1248502106341802,4
Img_093_20200901_060100.jpg,"[[ 823.48507463  591.08208955   74.83314774]
 [1021.46212121  589.57575758   74.83314774]
 [ 818.98561151  394.8057554    74.83314774]
 [1018.2516129   392.08387097   74.83314774]]",0.99,0.713336378739845,3.0286716101809,4
Img_093_20200901_070100.jpg,"[[1021.57857143  588.62857143   74.83314774]
 [ 822.99253731  590.           74.83314774]
 [ 818.8427673   393.50314465   74.83314774]
 [1017.66        391.24666667   74.83314774]]",0.99,0.6762307640736149,2.8928576220495295,4
Img_093_20200901_080100.jpg,"[[ 823.6875      590.3515625    74.83314774]
 [1021.51456311  589.25242718   74.83314774]
 [ 819.1969697   394.37121212   74.83314774]
 [1018.54545455  392.25619835   74.83314774]]",0.99,0.737749595593328,2.98485402481137,4
Img_093_20200901_090100.jpg,"[[ 823.87596899  590.93023256   74.83314774]
 [1022.36290323  589.37903226   74.83314774]
 [ 819.21323529  394.30147059   74.83314774]
 [1018.09352518  392.41007194   74.83314774]]",0.99,0.757579710513678,3.0103076766382997,4
Img_093_20200901_100100.jpg,"[[ 824.43902439  591.43089431   74.83314774]
 [1022.37815126  590.51260504   74.83314774]
 [ 819.89726027  395.43835616   74.83314774]
 [1018.97619048  392.79365079   74.83314774]]",0.99,0.828060770233467,3.11240380190831,4
Img_093_20200901_110100.jpg,"[[ 824.45625     593.2125       74.83314774]
 [1023.01333333  591.26         74.83314774]
 [ 820.02173913  396.125        74.83314774]
 [1019.38157895  394.15789474   74.83314774]]",0.99,0.867508339514314,3.26157748357726,4
Img_093_20200901_120100.jpg,"[[ 825.52287582  594.66013072   74.83314774]
 [1023.60402685  592.76510067   74.83314774]
 [ 820.01212121  397.04242424   74.83314774]
 [1020.36477987  394.81132075   74.83314774]]",0.99,0.9540238461195331,3.4082391731330097,4
Img_093_20200901_130100.jpg,"[[ 825.69186047  596.20930233   74.83314774]
 [1024.55491329  594.7283237    74.83314774]
 [ 820.76315789  398.24210526   74.83314774]
 [1020.86740331  396.20441989   74.83314774]]",0.99,1.03282305244818,3.60668816589142,4
Img_093_20200901_140100.jpg,"[[ 826.69879518  598.40361446   74.83314774]
 [1026.33160622  596.68911917   74.83314774]
 [ 822.37899543  400.43835616   74.83314774]
 [1023.67555556  397.69777778   74.83314774]]",0.99,1.2683082472949099,3.85938717903391,4
Img_093_20200901_150100.jpg,"[[1026.9382716   597.71604938   74.83314774]
 [ 827.45631068  600.23786408   74.83314774]
 [ 822.98939929  400.97879859   74.83314774]
 [1024.26717557  398.91984733   74.83314774]]",0.99,1.3529798933856498,4.00929939318991,4
Img_093_20200901_160100.jpg,"[[ 827.82631579  601.32631579   74.83314774]
 [1027.05936073  598.63013699   74.83314774]
 [ 822.99196787  402.13654618   74.83314774]
 [1024.12851406  399.83935743   74.83314774]]",0.99,1.36576138557641,4.14258083788181,4
Img_093_20200901_170100.jpg,"[[ 826.64583333  600.70833333   74.83314774]
 [1027.07727273  599.08181818   74.83314774]
 [ 822.15873016  402.11507937   74.83314774]
 [1024.17479675  400.17479675   74.83314774]]",0.99,1.30219671196458,4.148369095002299,4
Img_093_20200901_180100.jpg,"[[ 826.605       601.21         74.83314774]
 [1027.44811321  599.29716981   74.83314774]
 [ 821.79487179  402.42735043   74.83314774]
 [1023.10486891  399.78651685   74.83314774]]",0.99,1.26668304023656,4.170191295362721,4
Img_093_20200901_190100.jpg,"[[ 825.66507177  600.88995215   74.83314774]
 [1026.47234043  599.44255319   74.83314774]
 [ 821.17938931  401.93129771   74.83314774]
 [1022.71653543  399.91732283   74.83314774]]",0.99,1.1717702659009799,4.15428536023722,4
Img_093_20200901_200100.jpg,"[[ 825.06190476  600.65714286   74.83314774]
 [1026.73846154  600.26923077   74.83314774]
 [ 820.15319149  402.42553191   74.83314774]
 [1022.45        399.9          74.83314774]]",0.99,1.11892961757872,4.190250290996629,4
Img_093_20200901_210100.jpg,"[[ 824.94146341  600.9902439    74.83314774]
 [1026.35377358  599.6745283    74.83314774]
 [ 820.60648148  402.70833333   74.83314774]
 [1021.79385965  400.13157895   74.83314774]]",0.99,1.0962336838473399,4.19892516476621,4
Img_093_20200901_220100.jpg,"[[ 824.81893004  600.57613169   74.83314774]
 [1025.83962264  598.80188679   74.83314774]
 [ 820.14828897  400.80988593   74.83314774]
 [1020.95470383  399.86759582   74.83314774]]",0.99,1.03284914981427,4.087099363467559,4
Img_093_20200901_230100.jpg,"[[1023.91145833  597.00520833   74.83314774]
 [ 824.68449198  598.79144385   74.83314774]
 [1020.34412955  398.72874494   74.83314774]
 [ 819.9058296   400.90134529   74.83314774]]",0.99,1.01783562366987,3.9405501379793297,4
Img_093_20200902_000100.jpg,"[[ 823.          597.76767677   74.83314774]
 [1023.37765957  596.29255319   74.83314774]
 [1018.67015707  398.13089005   74.83314774]
 [ 819.30927835  400.39690722   74.83314774]]",0.99,0.8707366521434531,3.8501140825756,4
Img_093_20200902_010100.jpg,"[[ 823.26785714  596.16666667   74.83314774]
 [1021.97674419  594.79651163   74.83314774]
 [ 818.61486486  398.97972973   74.83314774]
 [1019.19411765  396.84705882   74.83314774]]",0.99,0.7465780039858531,3.65790921524076,4
